fromType;toType;fromMethod;toMethod;calledFrom
cs+class://PHPContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTopLevelElement
cs+class://PHPContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTopLevelElement
cs+class://PHPContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTopLevelElement
cs+class://PHPContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveImports
cs+class://PHPContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);ResolveImports
cs+class://PHPContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);ResolveImports
cs+class://PHPContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);ResolveType
cs+class://PHPContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveType
cs+class://PHPContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);ResolveType
cs+class://PHPContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveType
cs+class://PHPContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTypeIndex
cs+class://PHPContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTypeIndex
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void InitTopLevelElements();Void InitTopLevelElements();GetTopLevelElements
cs+class://PHPContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);GetVisibleExternalElements
cs+class://PHPContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);GetVisibleExternalElements
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void RunCMD(String);Void RunCMD(String);CheckSyntax
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void RunCMD(String);Void RunCMD(String);BuildCMD
cs+class://LoomContext/Context;cs+class://AS3Context/Context;Void BuildClassPath();Void BuildClassPath();(field initializer)
cs+class://LoomContext/Context;cs+class://AS3Context/Context;Void BuildClassPath();Void BuildClassPath();Setup
cs+class://LoomContext/Context;cs+class://AS3Context/Context;Void ExploreVirtualPath(PathModel);Void ExploreVirtualPath(PathModel);ExplorePath
cs+class://LoomContext/Context;cs+class://AS3Context/Context;Void InitTopLevelElements();Void InitTopLevelElements();BuildClassPath
cs+class://LoomContext/Context;cs+class://AS3Context/Context;Void InitTopLevelElements();Void InitTopLevelElements();GetTopLevelElements
cs+class://LoomContext/Context;cs+class://AS3Context/Context;Void RunCMD(String);Void RunCMD(String);CheckSyntax
cs+class://LoomContext/Context;cs+class://AS3Context/Context;Void RunCMD(String);Void RunCMD(String);BuildCMD
cs+class://LoomContext/Context;cs+class://AS3Context/Context;Void InitTopLevelElements();Void InitTopLevelElements();BuildClassPath
cs+class://LoomContext/Projects/LoomProject;cs+class://ProjectManager/Projects/Project;Boolean IsLibraryAsset(String);Boolean IsLibraryAsset(String);ChangeAssetPath
cs+class://LoomContext/Projects/LoomProjectReader;cs+class://ProjectManager/Projects/ProjectReader;Void ProcessNode(String);Void ProcessNode(String);ReadProject
cs+class://LoomContext/Projects/LoomProjectReader;cs+class://ProjectManager/Projects/ProjectReader;Void PostProcess();Void PostProcess();ReadProject
cs+class://LoomContext/Projects/LoomProjectWriter;cs+class://ProjectManager/Projects/ProjectWriter;Void OnAfterWriteClasspaths();Void OnAfterWriteClasspaths();WriteProject
