From;To;Source
cs+class://Gallio/MSTestAdapter/Wrapper/MSTestRunner/StreamWriterAdapter;cs+class://System/IO/StreamWriter;(not implemented)
cs+class://Gallio/CSUnitAdapter/Model/CSUnitAssemblyTest;cs+class://Gallio/CSUnitAdapter/Model/CSUnitTest;(not implemented)
cs+class://Gallio/CSUnitAdapter/Model/CSUnitTest;cs+class://Gallio/Model/Tree/Test;(not implemented)
cs+class://Gallio/Reports/Vtl/MultipleFilesVtlReportWriter;cs+class://Gallio/Reports/Vtl/VtlReportWriter;(not implemented)
cs+class://Gallio/Reports/Vtl/SingleFileVtlReportWriter;cs+class://Gallio/Reports/Vtl/VtlReportWriter;(not implemented)
cs+class://Gallio/VisualStudio/Shell/UI/ImageConversionUtils/Host;cs+class://System/Windows/Forms/AxHost;(not implemented)
cs+class://Gallio/VisualStudio/Interop/VisualStudioException;cs+class://System/Exception;(not implemented)
cs+class://Gallio/Ambience/AmbienceException;cs+class://System/Exception;(not implemented)
cs+class://Gallio/UI/Controls/CommandToolStripMenuItem;cs+class://System/Windows/Forms/ToolStripMenuItem;(not implemented)
cs+class://Gallio/UI/Tree/Nodes/ThreeStateNode;cs+class://Aga/Controls/Tree/Node;(not implemented)
cs+class://Gallio/VisualStudio/Tip/GallioTestAdapterProxy;cs+class://Gallio/VisualStudio/Tip/MarshalByRefTestAdapterProxy;(not implemented)
cs+class://Gallio/VisualStudio/Tip/GallioTestAdapterProxy/Shim;cs+class://Gallio/VisualStudio/Tip/MarshalByRefTestAdapterProxy;(not implemented)
cs+class://Gallio/AutoCAD/Commands/CreateEndpointAndWaitCommand;cs+class://Gallio/AutoCAD/Commands/AcadCommand;(not implemented)
cs+class://Gallio/AutoCAD/Commands/NetLoadCommand;cs+class://Gallio/AutoCAD/Commands/AcadCommand;(not implemented)
cs+class://Gallio/AutoCAD/ProcessManagement/CreatedAcadProcess;cs+class://Gallio/AutoCAD/ProcessManagement/AcadProcessBase;(not implemented)
cs+class://Gallio/AutoCAD/ProcessManagement/ExistingAcadProcess;cs+class://Gallio/AutoCAD/ProcessManagement/AcadProcessBase;(not implemented)
cs+class://Gallio/DLRIntegration/Tests/Model/IronRubyIntegrationTest/IronRubyTestDriver;cs+class://Gallio/DLRIntegration/Model/DLRTestDriver;(not implemented)
cs+class://Gallio/RSpecAdapter/Model/RSpecTestDriver;cs+class://Gallio/DLRIntegration/Model/DLRTestDriver;(not implemented)
cs+class://Gallio/Copy/Model/RootNode;cs+class://Gallio/UI/Tree/Nodes/ThreeStateNode;(not implemented)
cs+class://Gallio/Copy/Model/FileNode;cs+class://Gallio/UI/Tree/Nodes/ThreeStateNode;(not implemented)
cs+class://Gallio/Copy/Model/PluginNode;cs+class://Gallio/UI/Tree/Nodes/ThreeStateNode;(not implemented)
cs+class://Gallio/VisualStudio/Shell/Core/ShellException;cs+class://System/Exception;(not implemented)
